,Unnamed: 0,order_id,product_id,unit_price,quantity,discount
2088,2088,11060,60,34.0,4,0.0
2089,2089,11060,77,13.0,10,0.0
2090,2090,11061,60,34.0,15,0.0
2091,2091,11062,53,32.8,10,0.2
2092,2092,11062,70,15.0,12,0.2
2093,2093,11063,34,14.0,30,0.0
2094,2094,11063,40,18.4,40,0.1
2095,2095,11063,41,9.65,30,0.1
2096,2096,11064,17,39.0,77,0.1
2097,2097,11064,41,9.65,12,0.0
2098,2098,11064,53,32.8,25,0.1
2099,2099,11064,55,24.0,4,0.1
2100,2100,11064,68,12.5,55,0.0
2101,2101,11065,30,25.89,4,0.25
2102,2102,11065,54,7.45,20,0.25
2103,2103,11066,16,17.45,3,0.0
2104,2104,11066,19,9.2,42,0.0
2105,2105,11066,34,14.0,35,0.0
2106,2106,11067,41,9.65,9,0.0
2107,2107,11068,28,45.6,8,0.15
2108,2108,11068,43,46.0,36,0.15
2109,2109,11068,77,13.0,28,0.15
2110,2110,11069,39,18.0,20,0.0
2111,2111,11070,1,18.0,40,0.15
2112,2112,11070,2,19.0,20,0.15
2113,2113,11070,16,17.45,30,0.15
2114,2114,11070,31,12.5,20,0.0
2115,2115,11071,7,30.0,15,0.05
2116,2116,11071,13,6.0,10,0.05
2117,2117,11072,2,19.0,8,0.0
2118,2118,11072,41,9.65,40,0.0
2119,2119,11072,50,16.25,22,0.0
2120,2120,11072,64,33.25,130,0.0
2121,2121,11073,11,21.0,10,0.0
2122,2122,11073,24,4.5,20,0.0
2123,2123,11074,16,17.45,14,0.05
2124,2124,11075,2,19.0,10,0.15
2125,2125,11075,46,12.0,30,0.15
2126,2126,11075,76,18.0,2,0.15
2127,2127,11076,6,25.0,20,0.25
2128,2128,11076,14,23.25,20,0.25
2129,2129,11076,19,9.2,10,0.25
2130,2130,11077,2,19.0,24,0.2
2131,2131,11077,3,10.0,4,0.0
2132,2132,11077,4,22.0,1,0.0
2133,2133,11077,6,25.0,1,0.02
2134,2134,11077,7,30.0,1,0.05
2135,2135,11077,8,40.0,2,0.1
2136,2136,11077,10,31.0,1,0.0
2137,2137,11077,12,38.0,2,0.05
2138,2138,11077,13,6.0,4,0.0
2139,2139,11077,14,23.25,1,0.03
2140,2140,11077,16,17.45,2,0.03
2141,2141,11077,20,81.0,1,0.04
2142,2142,11077,23,9.0,2,0.0
2143,2143,11077,32,32.0,1,0.0
2144,2144,11077,39,18.0,2,0.05
2145,2145,11077,41,9.65,3,0.0
2146,2146,11077,46,12.0,3,0.02
2147,2147,11077,52,7.0,2,0.0
2148,2148,11077,55,24.0,2,0.0
2149,2149,11077,60,34.0,2,0.06
2150,2150,11077,64,33.25,2,0.03
2151,2151,11077,66,17.0,1,0.0
2152,2152,11077,73,15.0,2,0.01
2153,2153,11077,75,7.75,4,0.0
2154,2154,11077,77,13.0,2,0.0
